timestamp,ecg
2000-01-01 00:00:00.000000000,9.017471580071847
2000-01-01 00:00:00.003906250,-12.974441138322902
2000-01-01 00:00:00.007812500,-13.977874418249659
2000-01-01 00:00:00.011718750,24.988784618906056
2000-01-01 00:00:00.015625000,109.98794537270173
2000-01-01 00:00:00.019531250,215.9755855649654
2000-01-01 00:00:00.023437500,312.9741359578852
2000-01-01 00:00:00.027343750,388.984206912337
2000-01-01 00:00:00.031250000,432.96803234912653
2000-01-01 00:00:00.035156250,447.97772182803095
2000-01-01 00:00:00.039062500,395.96643015182735
2000-01-01 00:00:00.042968750,220.9927519645992
2000-01-01 00:00:00.046875000,8.01403830014509
2000-01-01 00:00:00.050781250,-112.98329137102297
2000-01-01 00:00:00.054687500,-131.96490424963747
2000-01-01 00:00:00.058593750,-102.99076829175236
2000-01-01 00:00:00.062500000,-61.975432974746184
2000-01-01 00:00:00.066406250,-19.9984740978102
2000-01-01 00:00:00.070312500,18.968184939345516
2000-01-01 00:00:00.074218750,49.99099717708108
2000-01-01 00:00:00.078125000,71.98290989547583
2000-01-01 00:00:00.082031250,77.96169985503941
2000-01-01 00:00:00.085937500,68.97261005569555
2000-01-01 00:00:00.089843750,59.983520256351696
2000-01-01 00:00:00.093750000,50.99443045700783
2000-01-01 00:00:00.097656250,39.99847409781046
2000-01-01 00:00:00.101562500,24.988784618906056
2000-01-01 00:00:00.105468750,6.007171740291578
2000-01-01 00:00:00.109375000,-13.977874418249659
2000-01-01 00:00:00.113281250,-23.970397497520278
2000-01-01 00:00:00.117187500,-25.97726405737379
2000-01-01 00:00:00.121093750,-22.96696421759352
2000-01-01 00:00:00.125000000,-23.970397497520278
2000-01-01 00:00:00.128906250,-25.97726405737379
2000-01-01 00:00:00.132812500,-18.995040817883442
2000-01-01 00:00:00.136718750,-7.999084458686067
2000-01-01 00:00:00.140625000,-0.9750514991987703
2000-01-01 00:00:00.144531250,1.031815060654743
2000-01-01 00:00:00.148437500,3.0386816205082563
2000-01-01 00:00:00.152343750,3.0386816205082563
2000-01-01 00:00:00.156250000,0.02838178072798635
2000-01-01 00:00:00.160156250,-6.99565117875931
2000-01-01 00:00:00.164062500,-8.960708018615875
2000-01-01 00:00:00.167968750,4.0003051804380645
2000-01-01 00:00:00.171875000,29.96414129854289
2000-01-01 00:00:00.175781250,57.97665369649818
2000-01-01 00:00:00.179687500,69.97604333562231
2000-01-01 00:00:00.183593750,60.98695353627845
2000-01-01 00:00:00.187500000,45.97726405737405
2000-01-01 00:00:00.191406250,38.995040817883705
2000-01-01 00:00:00.195312500,36.98817425803019
2000-01-01 00:00:00.199218750,38.995040817883705
2000-01-01 00:00:00.203125000,34.98130769817668
2000-01-01 00:00:00.207031250,23.9853513389793
2000-01-01 00:00:00.210937500,13.992828259708682
2000-01-01 00:00:00.214843750,17.96475165941876
2000-01-01 00:00:00.218750000,24.988784618906056
2000-01-01 00:00:00.222656250,27.999084458686326
2000-01-01 00:00:00.226562500,29.96414129854289
2000-01-01 00:00:00.230468750,36.98817425803019
2000-01-01 00:00:00.234375000,47.984130617227564
2000-01-01 00:00:00.238281250,54.96635385671791
2000-01-01 00:00:00.242187500,58.980086976424936
2000-01-01 00:00:00.246093750,59.983520256351696
2000-01-01 00:00:00.250000000,59.983520256351696
2000-01-01 00:00:00.253906250,62.99382009613196
2000-01-01 00:00:00.257812500,66.96574349584205
2000-01-01 00:00:00.261718750,73.98977645532933
2000-01-01 00:00:00.265625000,76.95826657511266
2000-01-01 00:00:00.269531250,76.95826657511266
2000-01-01 00:00:00.273437500,88.99946593423374
2000-01-01 00:00:00.277343750,106.97764553292146
2000-01-01 00:00:00.281250000,118.97703517204559
2000-01-01 00:00:00.285156250,117.97360189211884
2000-01-01 00:00:00.289062500,114.96330205233856
2000-01-01 00:00:00.292968750,116.97016861219208
2000-01-01 00:00:00.296875000,116.97016861219208
2000-01-01 00:00:00.300781250,116.97016861219208
2000-01-01 00:00:00.304687500,125.95925841153594
